Title,Make,Model,Year,Vin,Location,Condition,Price,Average Market Price,Main Image,Options,Mileage,Trim,Color,Body Type,Fuel Type,Engine,Drive Train,City Fuel Economy,Highway Fuel Economy,Combined Fuel Economy,Dealer Name,Dealer City,Dealer State,Dealer Zip,Dealer Rating,Dealer Phone,URL,Status,Scraped Date
GMC Sierra 3500 AT4 w/ Technology Package,GMC,Sierra 3500,2024,1GT49VEY9RF224767,,Used,82944,,https://images.autotrader.com/hn/c/046f54c7fbd6452f8ce3979563f66bc2.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 7,751]","7,751",GMC3500PU|AT4,Summit White,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,McGee Chevrolet,Raynham,MA,02767,4.2,7742268505,https://www.autotrader.com/cars-for-sale/vehicle/706783989,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY8RF183457,,Used,82943,,https://images.autotrader.com/pictures/atc_upload/565x421_2024GMCSierra2500Dbl.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 18,354]","18,354",GMCC25PU|Denali,Sterling Metallic,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Woody Folsom Automotive,Baxley,GA,31513,4.5,9127850179,https://www.autotrader.com/cars-for-sale/vehicle/707863570,,2024-04-19 122958
GMC Yukon AT4 w/ AT4 Premium Plus Package,GMC,Yukon,2024,1GKS2CKL1RR217484,,Used,82940,,,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 15 City / 20 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 50]",50,YUKON|AT4,Onyx Black,SUV,Gasoline,8-Cylinder,4 wheel drive,15,20,,Premier Chevrolet GMC of Littlefield,Littlefield,TX,79339,,8065512072,https://www.autotrader.com/cars-for-sale/vehicle/710688366,,2024-04-19 122958
GMC Sierra 3500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 3500,2024,1GT49VEY1RF120094,,Used,82931,,https://images.autotrader.com/hn/c/4689fe7f89cf4d509452fffabf6080ca.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 27,508]","27,508",GMC3500PU|AT4,Onyx Black,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Rick Hendrick City Chevrolet,Charlotte,NC,28212,4.7,9805806416,https://www.autotrader.com/cars-for-sale/vehicle/709373937,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY5RF168625,,Used,82900,,https://images.autotrader.com/hn/c/27774a93296d46a5819d7d7ee869f801.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 4,982]","4,982",GMCC25PU|Denali,[Gba] Onyx Black,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Texas Vehicle Exchange,Carrollton,TX,75006,4.7,2144831050,https://www.autotrader.com/cars-for-sale/vehicle/711761674,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY7RF275773,,Used,82900,,https://images.autotrader.com/pictures/atc_upload/565x421_2024GMCSierra2500Dbl.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 10,270]","10,270",GMCC25PU|Denali,Sterling Metallic,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Lawrence Hall Chevrolet Buick GMC,Anson,TX,79501,4.8,3258237018,https://www.autotrader.com/cars-for-sale/vehicle/712345044,,2024-04-19 122958
"GMC Yukon XL Denali w/ LPO, Floor Liner Package",GMC,Yukon XL,2023,1GKS2JKLXPR353825,,Used,82900,79292.0,https://images.autotrader.com/hn/c/3dcf7d12e3fd424793f126a065b1d06d.jpg,"Interiorcolor = [Interior Color: Tan]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 10,840]","10,840",YUKONXL|Denali,White Frost Tricoat,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Moore Buick GMC,Jacksonville,NC,28546,4.8,9109677862,https://www.autotrader.com/cars-for-sale/vehicle/709816667,Good,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY1RF124699,,Used,82900,,https://images.autotrader.com/hn/c/75f0c8914ed64f7a8380eb0f4e733173.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 9,428]","9,428",GMCC25PU|Denali,White Frost Tricoat,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Mullinax Cadillac,Montgomery,AL,36117,,3347466758,https://www.autotrader.com/cars-for-sale/vehicle/708267029,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Ultimate Package,GMC,Sierra 2500,2022,1GT49REY7NF169463,,Used,82900,75655.0,https://images.autotrader.com/hn/c/8862be252e344ed2927417167ed8378e.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Red]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 9,977]","9,977",GMCC25PU|Denali,Cayenne Red Tintcoat,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Lifted Trucks McKinney,Mckinney,TX,75070,4.9,4699072934,https://www.autotrader.com/cars-for-sale/vehicle/711058683,,2024-04-19 122958
GMC Sierra 1500 Denali Ultimate,GMC,Sierra 1500,2024,1GTUUHEL2RZ106174,,Used,82896,,https://images.autotrader.com/hn/c/b13411e09f89416f8b7e176b474d309a.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 15 City / 19 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 1,824]","1,824",15SIPU4WD|Denali Ultimate,Sterling Metallic,TRUCKS,Gasoline,8-Cylinder,4 wheel drive,15,19,,Hillsboro Ford,Hillsboro,KS,67063,4.4,6202665121,https://www.autotrader.com/cars-for-sale/vehicle/711695353,,2024-04-19 122958
GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY0RF288837,,Used,82894,,https://images.autotrader.com/hn/c/d0a483b6e40d43aab69e9521553dd3c7.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 2,995]","2,995",GMCC25PU|AT4,Thunderstorm Gray,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Hutchinson Buick GMC Cadillac,Macon,GA,31210,4.3,4782007457,https://www.autotrader.com/cars-for-sale/vehicle/709487143,,2024-04-19 122958
GMC Yukon Denali,GMC,Yukon,2023,1GKS2DKL5PR168387,,Used,82888,80286.0,https://images.autotrader.com/hn/c/56cc877918a84b63a63a79b068dfba89.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 11,668]","11,668",YUKON|Denali,White Frost Tricoat,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Bob Tomes Ford,Mckinney,TX,75070,4.8,4699056256,https://www.autotrader.com/cars-for-sale/vehicle/712448982,Good,2024-04-19 122958
GMC Yukon XL Denali,GMC,Yukon XL,2023,1GKS2JKL0PR242183,,Certified,82888,79030.0,https://images.autotrader.com/hn/c/5ff2f027eeec4e94992aa9c88a162145.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 13,685]","13,685",YUKONXL|Denali,Onyx Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Chevrolet of South Anchorage,Anchorage,AK,99515,4.2,9078025741,https://www.autotrader.com/cars-for-sale/vehicle/708562378,Good,2024-04-19 122958
GMC Sierra 3500 Denali,GMC,Sierra 3500,2024,1GT49WE79RF200871,,Used,82881,,https://images.autotrader.com/hn/c/3bd39c549682433b9cc82a2d10f52ce2.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 175]",175,GMC3500PU|Denali,Onyx Black,TRUCKS,Gasoline,8-Cylinder,4 wheel drive,,,,Honor Buick GMC,National City,CA,91950,4.5,6195377755,https://www.autotrader.com/cars-for-sale/vehicle/696665065,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY1RF133368,,Used,82868,,https://images.autotrader.com/hn/c/b904660e7d2347b2b8d520ebae5d7f41.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 16,210]","16,210",GMCC25PU|Denali,White Frost Tricoat,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Bayway Chrysler Dodge Jeep RAM,Pasadena,TX,77503,4.7,8329007612,https://www.autotrader.com/cars-for-sale/vehicle/710690645,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Technology Package,GMC,Sierra 2500,2024,1GT49REY3RF236159,,Used,82847,,https://images.autotrader.com/pictures/atc_upload/565x421_2024GMCSierra2500Dbl.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 10,076]","10,076",GMCC25PU|Denali,Summit White,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Imperial Ford,Mendon,MA,01756,4.7,7744482302,https://www.autotrader.com/cars-for-sale/vehicle/712537637,,2024-04-19 122958
GMC Yukon XL Denali w/ Denali Reserve Package,GMC,Yukon XL,2023,1GKS2JKL0PR511380,,Used,82834,80941.0,https://images.autotrader.com/hn/c/cd69b816d5d0489db4d61d491e97f240.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 5,335]","5,335",YUKONXL|Denali,Onyx Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,George Gee GMC,Liberty Lake,WA,99019,4.8,5098165676,https://www.autotrader.com/cars-for-sale/vehicle/709950692,Good,2024-04-19 122958
GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY4RF123325,,Used,82800,,https://images.autotrader.com/hn/c/088bfe526f054184bbfc69a66a940efe.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 16,925]","16,925",GMCC25PU|AT4,Summit White,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Summit Trucks,Centerville,UT,84014,4.3,3856445497,https://www.autotrader.com/cars-for-sale/vehicle/711213892,,2024-04-19 122958
GMC Yukon Denali Ultimate,GMC,Yukon,2023,1GKS2EKL2PR136048,,Used,82798,82987.0,https://images.autotrader.com/hn/c/f7a705ee8248401a85768d6371731de4.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 35,491]","35,491",YUKON|Denali Ultimate,Onyx Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Donalson Chevrolet Buick GMC,Silsbee,TX,77656,4.7,4092576972,https://www.autotrader.com/cars-for-sale/vehicle/708164898,Great,2024-04-19 122958
GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY7RF105028,,Used,82795,,https://images.autotrader.com/hn/c/a29f9475186742f082e15b386a2fdd4a.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 4,257]","4,257",GMCC25PU|AT4,Summit White,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Brookings Auto Mall,Brookings,SD,57006,4.9,6056277716,https://www.autotrader.com/cars-for-sale/vehicle/703173784,,2024-04-19 122958
GMC Yukon AT4,GMC,Yukon,2023,1GKS2CKL9PR234577,,Certified,82795,73259.0,https://images.autotrader.com/hn/c/ba1e4b42996448b89e328615ac1f20d6.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed A/t]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Engine = [Engine: 8 Cylinder Engine]
Drivetype = [Drive Type: 4 Wheel Drive - Rear Wheel Default]
Mileage = [Miles: 10,635]","10,635",YUKON|AT4,Black,SUV,Gasoline,8 Cylinder Engine,4 wheel drive - rear wheel default,,,,Riverside Chevrolet,Escanaba,MI,49829,4.3,,https://www.autotrader.com/cars-for-sale/vehicle/711279609,,2024-04-19 122958
GMC Sierra 2500 Denali Ultimate,GMC,Sierra 2500,2024,1GT49XEY5RF125584,,Certified,82777,,https://images.autotrader.com/hn/c/d2208d71484940d9a63c54912b181c33.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 32,838]","32,838",GMCC25PU|Denali Ultimate,Titanium Rush Metallic,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Ewing Buick GMC,Plano,TX,75024,4.8,2145565835,https://www.autotrader.com/cars-for-sale/vehicle/710722251,,2024-04-19 122958
GMC Sierra 2500 Denali w/ Denali Reserve Package,GMC,Sierra 2500,2024,1GT49REY4RF161357,,Used,82700,,https://images.autotrader.com/hn/c/967c04930ded4c998159366ee09d19b3.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 18,901]","18,901",GMCC25PU|Denali,White Frost Tricoat,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Woodhouse Buick GMC of Omaha,Omaha,NE,68137,4.6,4025099025,https://www.autotrader.com/cars-for-sale/vehicle/706860897,,2024-04-19 122958
GMC Yukon Denali,GMC,Yukon,2023,1GKS2DKL5PR345827,,Used,82698,77920.0,https://images.autotrader.com/hn/c/0908426d85a948ac9be103574520d6df.jpg,"Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 11,011]","11,011",YUKON|Denali,White,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Peters Chevrolet Buick Chrysler Jeep Dodge Ram,Longview,TX,75605,4.4,4305580873,https://www.autotrader.com/cars-for-sale/vehicle/710991858,,2024-04-19 122958
GMC Yukon Denali Ultimate,GMC,Yukon,2023,1GKS2EKL2PR128161,,Used,82698,87654.0,https://images.autotrader.com/hn/c/80ee42237e884439ba5681642a8eb1dc.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 30,467]","30,467",YUKON|Denali Ultimate,Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Rock Hill Buick GMC,Rock Hill,SC,29730,5.0,8039928188,https://www.autotrader.com/cars-for-sale/vehicle/705406632,Great,2024-04-19 122958
GMC Yukon XL Denali,GMC,Yukon XL,2023,1GKS2JKL0PR330523,,Used,82695,80132.0,https://images.autotrader.com/hn/c/aba9bb34971a48f4b2ecba66af03bf4f.jpg,"Interiorcolor = [Interior Color: Tan]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 7,383]","7,383",YUKONXL|Denali,Onyx Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Lifted Trucks Mesa,Mesa,AZ,85210,5.0,6234329453,https://www.autotrader.com/cars-for-sale/vehicle/701292786,Good,2024-04-19 122958
GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY7RF211995,,Used,82695,,https://images.autotrader.com/hn/c/63f1ba52978f46b6b002152ce95b5158.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 6,373]","6,373",GMCC25PU|AT4,Sterling Metallic,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,The Faricy Boys Automotive,Salida,CO,81201,,7198512226,https://www.autotrader.com/cars-for-sale/vehicle/707194786,,2024-04-19 122958
"GMC Yukon Denali w/ LPO, Floor Liner Package",GMC,Yukon,2023,1GKS2DKL4PR482595,,Certified,82684,80330.0,https://images.autotrader.com/hn/c/921bffa19cd74081adde8ab0985af930.jpg,"Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 10,484]","10,484",YUKON|Denali,Black,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Woody Folsom Automotive,Baxley,GA,31513,4.5,9129370277,https://www.autotrader.com/cars-for-sale/vehicle/710816499,Good,2024-04-19 122958
GMC Sierra 3500 AT4 w/ Technology Package,GMC,Sierra 3500,2024,1GT49VEY7RF204162,,Used,82679,,https://images.autotrader.com/hn/c/9905deaec3ed48a1abe2c9f489289a6e.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 2,018]","2,018",GMC3500PU|AT4,Onyx Black,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Jim Butler Centralia Chevrolet,Centralia,MO,65240,4.8,5736412001,https://www.autotrader.com/cars-for-sale/vehicle/699766089,,2024-04-19 122958
GMC Yukon Denali w/ Denali Reserve Package,GMC,Yukon,2023,1GKS2DKL8PR419919,,Used,82635,78257.0,https://images.autotrader.com/hn/c/3dfef2f12b98490cb934dcc166887859.jpg,"Interiorcolor = [Interior Color: Tan]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 10,461]","10,461",YUKON|Denali,White Frost Tricoat,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Suburban Chevrolet - OK,Claremore,OK,74017,4.4,9187312172,https://www.autotrader.com/cars-for-sale/vehicle/711699983,,2024-04-19 122958
GMC Yukon Denali w/ Denali Reserve Package,GMC,Yukon,2023,1GKS2DKT9PR454131,,Used,82595,76208.0,https://images.autotrader.com/hn/c/5b1b881593084595b7165d934de5994e.jpg,"Interiorcolor = [Interior Color: Tan]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Mpg = [MPG: 20 City / 26 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 3,692]","3,692",YUKON|Denali,White Frost Tricoat,SUV,Diesel,6-Cylinder Turbo,4 wheel drive,20,26,,Williamson Automotive,Miami,FL,33156,4.7,7868995138,https://www.autotrader.com/cars-for-sale/vehicle/711146611,,2024-04-19 122958
GMC Yukon Denali w/ Advanced Technology Package,GMC,Yukon,2023,1GKS2DKL2PR365209,,Used,82575,75181.0,https://images.autotrader.com/hn/c/d47ccbec34c54aa298bc2ad984da5d82.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 14 City / 18 Highway]
Engine = [Engine: 8-Cylinder]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 20,474]","20,474",YUKON|Denali,Sterling Metallic,SUV,Gasoline,8-Cylinder,4 wheel drive,14,18,,Bob Pion Buick GMC,Chicopee,MA,01020,4.5,4133566212,https://www.autotrader.com/cars-for-sale/vehicle/708162638,,2024-04-19 122958
Used  GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY7RF161499,,Third-Party Certified,82559,,https://images.autotrader.com/hn/c/773665df7f2a4b80b60d8969e03e09bf.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 18,808]","18,808",GMCC25PU|AT4,Sterling,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Englewood Ford,Englewood,FL,34223,4.7,9415486695,https://www.autotrader.com/cars-for-sale/vehicle/711992552,,2024-04-19 122958
GMC Sierra 2500 AT4 w/ AT4 Premium Plus Package,GMC,Sierra 2500,2024,1GT49PEY2RF172815,,Used,82559,,https://images.autotrader.com/hn/c/3e3b744750584365a277f7b876499f1f.jpg,"Interiorcolor = [Interior Color: Brown]
Transmission = [Transmission: 10-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Diesel]
Engine = [Engine: 8-Cylinder Turbo]
Drivetype = [Drive Type: 4 Wheel Drive]
Mileage = [Miles: 2,818]","2,818",GMCC25PU|AT4,Summit White,TRUCKS,Diesel,8-Cylinder Turbo,4 wheel drive,,,,Coleman,New Boston,TX,75570,4.3,9033145414,https://www.autotrader.com/cars-for-sale/vehicle/702174448,,2024-04-19 122958
