Company Name,Phone No 1,Phone No 2,Phone No 3,Phone No 4,Phone No 5,Address,City,State,Postal Code,URL
Buttar Construction Ltd,(604) 377-3306,,,,,9318 Prince Charles Blvd ,Surrey,BC,V3W 1S6,https://www.bbb.org/ca/bc/surrey/profile/construction/buttar-construction-ltd-0037-2396492
J H Rasmussen,(604) 543-8041,,,,,8930 126 St ,Surrey,BC,V3V 1A8,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/j-h-rasmussen-0037-119238
Jot Renovations Ltd,(604) 724-4827,,,,,124 82 Avenue ,Surrey,BC,V3W 3E5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/jot-renovations-ltd-0037-1377680
PRO FLO Drainage & Landscape Construction,(604) 369-0039,,,,,441 7184 120 St ,Surrey,BC,V3W 0M6,https://www.bbb.org/ca/bc/surrey/profile/drainage-contractors/pro-flo-drainage-landscape-construction-0037-1156261
Tjikko Restoration & Services Ltd.,(604) 562-2859,,,,,298 7184 120 St ,Surrey,BC,V3W 0N6,https://www.bbb.org/ca/bc/surrey/profile/fire-water-damage-restoration/tjikko-restoration-services-ltd-0037-1385726
PNR Screens Ltd.,(250) 652-4612,,,,,6680 Mirah Rd ,Saanichton,BC,V8M 1Z4,https://www.bbb.org/ca/bc/saanichton/profile/window-installation/pnr-screens-ltd-0047-722
Excalabor Glass & Aluminum,(250) 652-3833,,,,,3 - 2189 Keating X Rd ,Saanichton,BC,V8M 2A5,https://www.bbb.org/ca/bc/saanichton/profile/window-glass/excalabor-glass-aluminum-0047-5170
Big City Glass,(250) 661-5175,,,,,1164 Stellys X Rd ,Brentwood Bay,BC,V8M 1H3,https://www.bbb.org/ca/bc/brentwood-bay/profile/window-door-installation/big-city-glass-0047-171643781
Roof Guys,(250) 893-2765,,,,,46 - 1287 Verdier Ave ,Brentwood Bay,BC,V8M 1H2,https://www.bbb.org/ca/bc/brentwood-bay/profile/roofing-contractors/roof-guys-0047-90005271
Above Roofing,(250) 507-5050,,,,,202 - 2750 Shawnigan Lake Rd ,Shawnigan Lake,BC,V0R 2W5,https://www.bbb.org/ca/bc/shawnigan-lake/profile/roofing-contractors/above-roofing-0047-90008689
Four 12 Roofing,(250) 216-7923,,,,,1670 Tampico Pl ,Victoria,BC,V8N 5H2,https://www.bbb.org/ca/bc/victoria/profile/roofing-contractors/four-12-roofing-0047-205634950
Shoreline Roofing,(250) 413-7967,,,,,1554 Dufour Rd ,Sooke,BC,V9Z 0T6,https://www.bbb.org/ca/bc/sooke/profile/roofing-contractors/shoreline-roofing-0047-193911969
Go-More Roofing,(778) 265-8902,,,,,1145 Roy Rd ,Victoria,BC,V8Z 2X5,https://www.bbb.org/ca/bc/victoria/profile/roofing-contractors/go-more-roofing-0047-235954155
R&D Roofing & Siding Ltd.,(250) 885-1409,,,,,4031 Grange Rd ,Victoria,BC,V8Z 4V4,https://www.bbb.org/ca/bc/victoria/profile/roofing-contractors/rd-roofing-siding-ltd-0047-1075363
West Coast VIP Skylights,(250) 999-5181,,,,,Unit 187- 1581-H Hillside Ave. ,Victoria,BC,V8T 2C1,https://www.bbb.org/ca/bc/victoria/profile/skylights/west-coast-vip-skylights-0047-235957967
ATC Home Solutions Inc.,(250) 714-9566,,,,,2350 Autumnwood Dr ,Nanaimo,BC,V9T 4N7,https://www.bbb.org/ca/bc/nanaimo/profile/roofing-contractors/atc-home-solutions-inc-0047-201253898
Golden Rule Roofing,(250) 597-7853,(250) 508-8260,,,,2674 Capital Hts ,Victoria,BC,V8T 3M2,https://www.bbb.org/ca/bc/duncan/profile/roofing-contractors/golden-rule-roofing-0047-90004795
Kevin The Roofsmith,(250) 418-5677,,,,,217-1063 Foul Bay Rd ,Victoria,BC,V8S 4J3,https://www.bbb.org/ca/bc/victoria/profile/roofing-contractors/kevin-the-roofsmith-0047-235955678
C K Khan Construction,(604) 763-6196,,,,,,Surrey,BC,V3V 7V6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/c-k-khan-construction-0037-1141610
Metropolitan Construction Ltd,(604) 582-6377,(604) 582-6377,(604) 720-1381,,,15877 95 Ave ,Surrey,BC,V4N 3B9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/metropolitan-construction-ltd-0037-109483
Affinity Projects Ltd,(604) 781-4467,,,,,102-12047 80 Ave ,Surrey,BC,V3W 1M9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/affinity-projects-ltd-0037-1302984
Pro Woodwork Ltd,(604) 613-4505,,,,,8411 122 St ,Surrey,BC,V3W 3S8,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/pro-woodwork-ltd-0037-1376109
Red Tree Creative Homes Inc,(778) 241-4526,,,,,5676 125 Street ,Surrey,BC,V3X 0A5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/red-tree-creative-homes-inc-0037-1365549
Avante Concrete Ltd.,(604) 599-8825,,,,,5155 160 St ,Surrey,BC,V3Z 1G2,https://www.bbb.org/ca/bc/surrey/profile/concrete-contractors/avante-concrete-ltd-0037-121859
Re New Surface Systems,(604) 596-7728,,,,,71053 8115 120 St ,Delta,BC,V4C 8E7,https://www.bbb.org/ca/bc/delta/profile/concrete-contractors/re-new-surface-systems-0037-126369
G & T Construction & Renovation,(604) 543-2472,,,,,12543 91 Ave ,Surrey,BC,V3V 6B4,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/g-t-construction-renovation-0037-1276024
Titania Holdings Inc,(604) 721-2013,,,,,8775 168 Street ,Surrey,BC,V4N 5J4,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/titania-holdings-inc-0037-1365518
Restoration Services,(604) 580-2585,(604) 580-2581,,,,9417 128 St ,Surrey,BC,V3V 5N5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/restoration-services-0037-1231967
SIA Mechanical Contractors,(604) 837-9607,,,,,13288 89A Ave ,Surrey,BC,V3V 1B3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/sia-mechanical-contractors-0037-1213263
Amplified Construction Ltd.,(778) 317-3205,,,,,12549 76 A Ave ,Surrey,BC,V3W 7W5,https://www.bbb.org/ca/bc/surrey/profile/building-and-construction/amplified-construction-ltd-0037-1374799
New Age Contracting Ltd,(778) 882-8605,,,,,-- ,Surrey,BC,V3R 7B5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/new-age-contracting-ltd-0037-1373286
Jasgill Investment & Contracting Ltd,(604) 590-0055,,,,,100 - 8484 128 St ,Surrey,BC,V3W 4G3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/jasgill-investment-contracting-ltd-0037-1212696
Zahid Ahmad,(778) 892-4433,,,,,12447 72 Avenue ,Surrey,BC,V3W 2M5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/zahid-ahmad-0037-1367780
Nu Trend Marketing Ltd,(604) 589-2262,(604) 583-2248,,,,15187 93 Ave ,Surrey,BC,V3R 7A7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/nu-trend-marketing-ltd-0037-184695
A-Tech Concrete Solutions,(604) 679-7434,,,,,-- ,Surrey,BC,V3V 7C1,https://www.bbb.org/ca/bc/surrey/profile/concrete/a-tech-concrete-solutions-0037-1379272
Vancouver Builders Service Ltd,(604) 597-8602,(604) 597-2586,(604) 618-7394,(604) 728-3209,,13345 55 A Ave ,Surrey,BC,V3X 3B5,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/vancouver-builders-service-ltd-0037-111780
One 4 All Construction Ltd,(604) 724-9075,,,,,8745 129 St ,Surrey,BC,V2W 0L1,https://www.bbb.org/ca/bc/surrey/profile/construction-services/one-4-all-construction-ltd-0037-1199744
Steelage Construction Ltd,(604) 418-1515,,,,,13706 93A Ave ,Surrey,BC,V3V 8A9,https://www.bbb.org/ca/bc/surrey/profile/drywall-contractors/steelage-construction-ltd-0037-1369219
Kleen-Flo General Construction,(778) 822-3904,,,,,6043 128 St. ,Surrey,BC,V3X 1P2,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/kleen-flo-general-construction-0037-1376491
Rhea Custom Homes & Developments Ltd.,(604) 773-2105,,,,,12958 58A Avenue ,Surrey,BC,V3X 0C6,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/rhea-custom-homes-developments-ltd-0037-1365548
Arcon Enterprises,(604) 831-4887,,,,,12912 Carluke Cr ,Surrey,BC,V3V 6R4,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/arcon-enterprises-0037-1213213
TM Lucky Pressure Washing Ltd,(604) 715-0381,,,,,8877 Jedburgh Place ,Surrey,BC,V3V 6S1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/tm-lucky-pressure-washing-ltd-0037-1260246
Smart Woodworking Inc.,(604) 532-0769,,,,,19 12484 82 Ave ,Surrey,BC,V3W 3E9,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/smart-woodworking-inc-0037-135967
Dream Choice Homes Ltd.,(604) 537-8313,,,,,13008 57 Ave ,Surrey,BC,V3X 3X3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/dream-choice-homes-ltd-0037-1366854
Sodesto Homes Ltd,(604) 767-6732,,,,,,Surrey,BC,V4N 0L9,https://www.bbb.org/ca/bc/surrey/profile/construction/sodesto-homes-ltd-0037-2398059
Clover Contracting Ltd,,,,,,6100 163B St ,Surrey,BC,V3S 3W2,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/clover-contracting-ltd-0037-1279441
AmPco Construction Ltd,(604) 951-5959,,,,,15796 92 Ave ,Surrey,BC,V4N 2X1- 2X1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/ampco-construction-ltd-0037-1374794
Westlight Homes & Development Ltd,(778) 847-4651,,,,,14176 Colebrook Rd ,Surrey,BC,V3Z 0L2,https://www.bbb.org/ca/bc/surrey/profile/home-builders/westlight-homes-development-ltd-0037-1381139
White Pine Development Inc.,(604) 961-0663,,,,,15785 92 Ave ,Surrey,BC,V4N 3C3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/white-pine-development-inc-0037-1365249
Hosic Canada Enterprises Ltd.,(778) 990-1715,,,,,6461 124 A St ,Surrey,BC,V3W 5Y1,https://www.bbb.org/ca/bc/surrey/profile/building-and-construction/hosic-canada-enterprises-ltd-0037-2396441
A Grade Homes & Construction Ltd,(604) 996-2286,,,,,7101-123 Street ,Surrey,BC,V3W 3V2,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/a-grade-homes-construction-ltd-0037-1371761
Rexler Homes & Construction Ltd.,(604) 760-9454,,,,,12273 72 Ave ,Surrey,BC,V3W 2M4,https://www.bbb.org/ca/bc/surrey/profile/home-builders/rexler-homes-construction-ltd-0037-1299822
Newlands Western Homes Construction,(604) 518-3882,,,,,6516 124 St ,Surrey,BC,V3W 1P7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/newlands-western-homes-construction-0037-1365262
Omex Homes Inc.,(778) 961-6100,,,,,Po Box 88558 Newton RPO ,Surrey,BC,V3W 0Z1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/omex-homes-inc-0037-1385280
Modest Plumbing and Heating Ltd.,(604) 785-3561,,,,,6128 126 St ,Surrey,BC,V3X 1V6,https://www.bbb.org/ca/bc/surrey/profile/plumbing-and-heating/modest-plumbing-and-heating-ltd-0037-2415914
East Rich Homes Ltd.,(778) 881-8596,,,,,Private Address ,Surrey,BC,V3W 2S1,https://www.bbb.org/ca/bc/surrey/profile/home-builders/east-rich-homes-ltd-0037-1302083
I C C Integrated Construction Concepts Ltd,(604) 599-0706,,,,,310-12960 84 Ave ,Surrey,BC,V3W 1K7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/i-c-c-integrated-construction-concepts-ltd-0037-2411011
Metro Van Construction Ltd,(604) 825-4651,,,,,5694-136 Street ,Surrey,BC,V3X 1J3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/metro-van-construction-ltd-0037-1364798
Landmark Finishing Ltd,(604) 599-1145,,,,,8928 134A St ,Surrey,BC,V3V 5S7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/landmark-finishing-ltd-0037-1211080
DGH Developments Ltd,(604) 825-9621,,,,,8961 135A St ,Surrey,BC,V3V 5V2,https://www.bbb.org/ca/bc/surrey/profile/home-builders/dgh-developments-ltd-0037-1375492
Maxcare Contracting Ltd,(604) 505-9324,,,,,16286 80 A Ave ,Surrey,BC,V4N 0J7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/maxcare-contracting-ltd-0037-1375365
MaxMore Construction And Development Ltd.,(604) 551-2196,,,,,13741 91 Ave ,Surrey,BC,V3V 7X1,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/maxmore-construction-and-development-ltd-0037-2424180
VML Cabido Homes Ltd,(604) 880-6201,,,,,8940 156 St ,Surrey,BC,V3R 4K8,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/vml-cabido-homes-ltd-0037-1375763
Batta Homes,(604) 501-6000,,,,,204 12725 80 Ave ,Surrey,BC,V3W 3A6,https://www.bbb.org/ca/bc/surrey/profile/home-builders/batta-homes-0037-1385874
SDS New Homes Ltd,(604) 543-2454,,,,,7884 126A St ,Surrey,BC,V3W 1M7,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/sds-new-homes-ltd-0037-1365328
Bayview Construction Ltd.,(604) 834-9171,(604) 535-0533,(604) 968-2587,,,13579 56 Ave ,Surrey,BC,V3X 2Z5,https://www.bbb.org/ca/bc/surrey/profile/construction-services/bayview-construction-ltd-0037-1214526
3 Bright Stars Painting Services,(778) 788-6971,,,,,,Surrey,BC,V3W 1P3,https://www.bbb.org/ca/bc/surrey/profile/painting-contractors/3-bright-stars-painting-services-0037-1298366
MBG Buildings Inc.,(604) 574-6600,(604) 574-5601,,,,303 15240 56 Ave ,Surrey,BC,V3S 5K7,https://www.bbb.org/ca/bc/surrey/profile/metal-building/mbg-buildings-inc-0037-1268982
Craftmaster Builders & Developments Inc,(778) 683-1967,,,,,15028 92A Ave ,Surrey,BC,V3R 7A6,https://www.bbb.org/ca/bc/surrey/profile/home-improvement/craftmaster-builders-developments-inc-0037-1300869
MTS Innovation Ltd,(778) 682-3552,,,,,9304 149th st ,Surrey,BC,V3R 7B3,https://www.bbb.org/ca/bc/surrey/profile/general-contractor/mts-innovation-ltd-0037-1373077
Mortise Group of Companies,(778) 552-1661,,,,,207 12639 80 Ave ,Surrey,BC,V3W 3A6,https://www.bbb.org/ca/bc/surrey/profile/home-builders/mortise-group-of-companies-0037-1301953
Komo Roofing and Contracting Services Inc.,(778) 888-0449,,,,,118 1917 W 4 Ave ,Vancouver,BC,V6J 1M7,https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/komo-roofing-and-contracting-services-inc-0037-1275991
Simply Skylight Installation Ltd.,(604) 404-5292,,,,,209 2171 W 2 Ave ,Vancouver,BC,V6K 1H7,https://www.bbb.org/ca/bc/vancouver/profile/skylights/simply-skylight-installation-ltd-0037-2418827
Atlas Meridian Glassworks Inc,(604) 984-6639,(604) 984-4639,,,,110 Garden Ave ,North Vancouver,BC,V7P 3H2,https://www.bbb.org/ca/bc/north-vancouver/profile/glazier/atlas-meridian-glassworks-inc-0037-143359
Skylights Only Installations Inc,(604) 968-5256,(604) 685-4518,(604) 688-5483,(604) 926-0095,(604) 985-4522,575 Elstree Pl ,North Vancouver,BC,V7N 2Y2,https://www.bbb.org/ca/bc/north-vancouver/profile/skylights/skylights-only-installations-inc-0037-134846
A. Super Glass Company Ltd.,(604) 737-2255,(604) 737-2243,,,,3417 W Broadway ,Vancouver,BC,V6R 2B4,https://www.bbb.org/ca/bc/vancouver/profile/glass-repair/a-super-glass-company-ltd-0037-105789
Ambleside Roofing,(778) 288-8357,,,,,207 1425 Marine Dr ,West Vancouver,BC,V7P 1B9,https://www.bbb.org/ca/bc/west-vancouver/profile/roofing-contractors/ambleside-roofing-0037-1253017
Britannia Conservatory Systems,(306) 934-2870,,,,,200 100 Park Royal ,West Vancouver,BC,V7T 1A2,https://www.bbb.org/ca/bc/west-vancouver/profile/skylights/britannia-conservatory-systems-0037-1230593
Canadian Skylight Inc,(604) 985-4512,(604) 985-4522,,,,4855 Shirley Ave ,North Vancouver,BC,V7R 3W5,https://www.bbb.org/ca/bc/north-vancouver/profile/skylights/canadian-skylight-inc-0037-1251800
Lindal SunRooms,(604) 926-3711,(604) 926-9253,(800) 454-1484,,,,West Vancouver,BC,V7T 1B8,https://www.bbb.org/ca/bc/west-vancouver/profile/skylights/lindal-sunrooms-0037-132149
Direct Roofing And Waterproofing Ltd.,(778) 552-7663,,,,,30694 Simpson Rd Unit A ,Abbotsford,BC,V2T 6C7,https://www.bbb.org/ca/bc/abbotsford/profile/roofing-contractors/direct-roofing-and-waterproofing-ltd-0037-1269381
Island Glass and Mirror Ltd.,(604) 272-9601,(604) 272-9602,(604) 278-9661,,,110 11120 Hammersmith Gate ,Richmond,BC,V7A 5J1,https://www.bbb.org/ca/bc/richmond/profile/glass-company/island-glass-and-mirror-ltd-0037-113677
4Way Roofing Ltd.,(778) 512-7403,,,,,2060 E 37 Ave ,Vancouver,BC,V5P 1G2,https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/4way-roofing-ltd-0037-2416056
Elite Solarium & Patio Inc.,(604) 779-6500,,,,,24891 56 Ave ,Langley,BC,V4W 1G3,https://www.bbb.org/ca/bc/langley/profile/skylights/elite-solarium-patio-inc-0037-1290297
Jake's Roofing,(604) 817-4179,,,,,138 3665 244 St ,Langley,BC,V2Z 1N1,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/jakes-roofing-0037-1241283
M & B Roofing Ltd.,(778) 862-7305,,,,,11180 Bridgeport Rd. ,Richmond,BC,V6X 1T2,https://www.bbb.org/ca/bc/richmond/profile/roofing-contractors/m-b-roofing-ltd-0037-1377041
Angel Glass,(604) 603-9655,,,,,127 618 E Kent Ave S ,Vancouver,BC,V5X 0B1,https://www.bbb.org/ca/bc/vancouver/profile/window-door-installation/angel-glass-0037-1244131
Kardam Manufacturing,(604) 270-8071,,,,,10611 River Dr ,Richmond,BC,V6X 1Z2,https://www.bbb.org/ca/bc/richmond/profile/skylights/kardam-manufacturing-0037-109854
Wyatt Enterprises Ltd,(604) 818-4126,(604) 607-7488,(604) 667-7055,,,25386 56 Ave ,Langley,BC,V4W 1B3,https://www.bbb.org/ca/bc/langley/profile/home-improvement/wyatt-enterprises-ltd-0037-208137
All Coast Roofing,(778) 229-0250,,,,,3478 Pandara St ,Vancouver,BC,V5K 1W8,https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/all-coast-roofing-0037-1383051
Optimum Studios Ltd,(604) 321-8321,,,,,202 8475 Ontario St ,Vancouver,BC,V5X 3E8,https://www.bbb.org/ca/bc/vancouver/profile/construction-services/optimum-studios-ltd-0037-1273696
Regan Roofing Ltd.,(604) 324-1574,(604) 324-4588,,,,105 8838 Heather St ,Vancouver,BC,V6P 3S8,https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/regan-roofing-ltd-0037-123571
Affordable Quality Roofing Ltd.,(604) 984-9004,(604) 984-6669,(604) 644-9258,(604) 984-6560,,212 2411 Dollarton Hwy ,North Vancouver,BC,V7H 0A3,https://www.bbb.org/ca/bc/north-vancouver/profile/roofing-contractors/affordable-quality-roofing-ltd-0037-110570
House Warmers Mfg. Ltd.,(604) 986-3102,,,,,101 2433 Dollarton Hwy. ,North Vancouver,BC,V7H 0A1,https://www.bbb.org/ca/bc/north-vancouver/profile/windows/house-warmers-mfg-ltd-0037-114303
Allstar Waterproofing & Restoration Systems Ltd.,(604) 255-1135,(604) 255-4420,,,,100 220 Victoria Dr ,Vancouver,BC,V5L 0C7,https://www.bbb.org/ca/bc/vancouver/profile/waterproofing-contractors/allstar-waterproofing-restoration-systems-ltd-0037-1262632
Allstar Window & Pressure Cleaning Systems,(604) 255-1135,(604) 255-4420,,,,100 220 Victoria Dr ,Vancouver,BC,V5L 0C7,https://www.bbb.org/ca/bc/vancouver/profile/window-cleaning/allstar-window-pressure-cleaning-systems-0037-106986
Sunrise Skylights,(604) 888-5570,(604) 888-5950,,,,,Langley,BC,V1M 2E5,https://www.bbb.org/ca/bc/langley/profile/skylights/sunrise-skylights-0037-199353
Tri-Cities Glass Station LTD,(604) 552-3738,,,,,502 - 20170 Stewart Cres ,Maple Ridge,BC,V2X 0T4,https://www.bbb.org/ca/bc/maple-ridge/profile/glass-company/tri-cities-glass-station-ltd-0037-164848
Velux Group,(604) 468-0060,,,,,2130 550 Sherling Pl ,Port Coquitlam,BC,V3E 3G7,https://www.bbb.org/ca/bc/port-coquitlam/profile/skylights/velux-group-0037-1285322
McMartin Roofing,(604) 592-0130,,,,,21010 44 Ave ,Langley,BC,V3A 5B2,https://www.bbb.org/ca/bc/langley/profile/roofing-contractors/mcmartin-roofing-0037-100234
24 Hour Glass Ltd.,(604) 433-2300,,,,,7111 Randolph Ave ,Burnaby,BC,V5J 4W5,https://www.bbb.org/ca/bc/burnaby/profile/window-repair/24-hour-glass-ltd-0037-160116
Element Comfort Solutions,(604) 360-0353,,,,,2655 Kingsway Ave ,Port Coquitlam,BC,V3C 1T5,https://www.bbb.org/ca/bc/surrey/profile/solar-energy-products/element-comfort-solutions-0037-1263084
PCC- Pacific Coast Contracting,(778) 580-7663,(604) 226-7271,(604) 554-0962,,,2300 2850 Shaughnessy St ,Port Coquitlam,BC,V3C 6K5,https://www.bbb.org/ca/bc/port-coquitlam/profile/general-contractor/pcc-pacific-coast-contracting-0037-1289855
604 Fix Leak,(604) 349-5325,,,,,501 3292 Production Way ,Burnaby,BC,V5A 4R4,https://www.bbb.org/ca/bc/burnaby/profile/leak-detection/604-fix-leak-0037-1272686
Gold Standard Roofing,(770) 688-0487,(604) 588-4155,,,,105 4238 Lozells Ave ,Burnaby,BC,V5A 0C4,https://www.bbb.org/ca/bc/burnaby/profile/roofing-contractors/gold-standard-roofing-0037-222250
Light More Skylights,(604) 942-1559,,,,,3059 York St ,Port Coquitlam,BC,V3B 4A6,https://www.bbb.org/ca/bc/port-coquitlam/profile/skylights/light-more-skylights-0037-110680
Bond Roofing,(604) 375-2100,,,,,6208 Denbigh Ave ,Burnaby,BC,V5H 3R5,https://www.bbb.org/ca/bc/burnaby/profile/roofing-contractors/bond-roofing-0037-1237044
Prism Glass Ltd,(604) 218-0997,,,,,604 1515 Broadway ,Port Coquitlam,BC,V3C 6M2,https://www.bbb.org/ca/bc/port-coquitlam/profile/glazier/prism-glass-ltd-0037-1281103
Spectrum Skyworks,(604) 944-2477,,,,,1455 Spitfire Pl ,Port Coquitlam,BC,V3C 6L4,https://www.bbb.org/ca/bc/port-coquitlam/profile/skylights/spectrum-skyworks-0037-137444
Four Seasons Sunrooms - Tiem Builders Ltd.,(604) 227-4314,,,,,101 1585 Broadway St ,Port Coquitlam,BC,V3C 2M7,https://www.bbb.org/ca/bc/port-coquitlam/profile/sunroom-construction/four-seasons-sunrooms-tiem-builders-ltd-0037-121595
Odyssey Skylights Ltd,(604) 530-6201,,,,,4 20701 Langley Bypass ,Langley,BC,V3A 5E8,https://www.bbb.org/ca/bc/langley/profile/skylights/odyssey-skylights-ltd-0037-106508
Streamline Auto & Window Glass Ltd.,(604) 552-9222,,,,,1170 1971 Broadway St ,Port Coquitlam,BC,V3C 0C9,https://www.bbb.org/ca/bc/port-coquitlam/profile/glass-company/streamline-auto-window-glass-ltd-0037-1249366
Craftsman Glazing and Skylights,(604) 941-5222,(604) 941-0384,,,,1 1865 McLean Ave ,Port Coquitlam,BC,V3C 1N1,https://www.bbb.org/ca/bc/port-coquitlam/profile/skylights/craftsman-glazing-and-skylights-0037-155454
Columbia Manufacturing Co Ltd,(604) 437-3377,(604) 437-4443,,,,4575 Tillicum St ,Burnaby,BC,V5J 3J9,https://www.bbb.org/ca/bc/burnaby/profile/skylights/columbia-manufacturing-co-ltd-0037-215878
